[2026-04-09 11:11:15.713] [INFO] MagicBridge: 34 , 44 , 44 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.715] [INFO] MagicBridge: 34 , 46 , 46 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.715] [INFO] MagicBridge: 34 , 48 , 48 , 68 [ERROR - Expected: 0, 19]
[2026-04-09 11:11:15.716] [INFO] MagicBridge: 34 , 4A , 4A , 68 [ERROR - Expected: 0, C]
[2026-04-09 11:11:15.716] [INFO] MagicBridge: 34 , 4C , 4C , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.717] [INFO] MagicBridge: 34 , 4E , 4E , 68 [ERROR - Expected: 0, 43]
[2026-04-09 11:11:15.718] [INFO] MagicBridge: 34 , 50 , 50 , 68 [ERROR - Expected: 0, 87]
[2026-04-09 11:11:15.718] [INFO] MagicBridge: 34 , 52 , 52 , 68 [ERROR - Expected: 0, CA]
[2026-04-09 11:11:15.719] [INFO] MagicBridge: 34 , 54 , 54 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.720] [INFO] MagicBridge: 34 , 56 , 56 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.721] [INFO] MagicBridge: 34 , 58 , 58 , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.722] [INFO] MagicBridge: 34 , 5A , 5A , 68 [ERROR - Expected: 0, 0]
[2026-04-09 11:11:15.722] [INFO] MagicBridge: 34 , 5C , 5C , 68 [ERROR - Expected: 1, 8E]
[2026-04-09 11:11:15.723] [INFO] MagicBridge: 34 , 5E , 5E , 68 [ERROR - Expected: 1, 98]
[2026-04-09 11:11:15.723] [INFO] MagicBridge: 34 , 60 , 60 , 68 [ERROR - Expected: 1, E9]
[2026-04-09 11:11:15.724] [INFO] MagicBridge: 34 , 62 , 62 , 68 [ERROR - Expected: 52, FF]
